initial position index,timestep,posD,thetaD,dposD,dthetaD,FD
179,94,0.000159749,-0.000445673,-0.000387191,0.000886474,0.005040814
179,95,0.000144885,-0.000411606,-0.000351527,0.00082025,0.004648588
179,96,0.00013139,-0.000380086,-0.000319116,0.000758831,0.004286364
179,97,0.000119137,-0.000350929,-0.000289666,0.000701881,0.003951896
179,98,0.000108015,-0.000323963,-0.000262907,0.000649088,0.003643102
179,99,9.79E-05,-0.000299027,-0.000238596,0.00060016,0.00335805
179,100,8.88E-05,-0.000275973,-0.00021651,0.000554825,0.003094953
180,0,0.404522613,0,0,0,2.000000014
180,1,0.407726796,0.001603138,0.16041801,0.080313619,2.000000014
180,2,0.417389535,0.006450235,0.323346887,0.162513567,2.000000016
180,3,0.4336614,0.014654613,0.49129086,0.248494869,2.000000001
180,4,0.456792596,0.026405551,0.66671955,0.340158321,1.999999973
180,5,0.480912734,0.038858772,0.540945143,0.283743439,-1.891016018
180,6,0.500015675,0.04910875,0.415587307,0.229787884,-2
180,7,0.514259235,0.057315876,0.297707737,0.181399048,-2.000000009
180,8,0.523911236,0.063679343,0.185761338,0.1374199,-2.00000001
180,9,0.529180074,0.068353973,0.07831988,0.096786296,-2.000000016
180,10,0.530219063,0.071453602,-0.025946215,0.05851001,-2.000000016
180,11,0.527129906,0.073053724,-0.128292509,0.021658758,-2.000000016
180,12,0.519965102,0.073193309,-0.229928204,-0.014665046,-2.000000006
180,13,0.508729232,0.071875757,-0.332045052,-0.051345989,-2.000000004
180,14,0.493379065,0.069068978,-0.43584664,-0.089277471,-2.000000012
180,15,0.473822507,0.064704612,-0.542577417,-0.129383438,-1.999999993
180,16,0.449916398,0.058676369,-0.653550703,-0.172639762,-1.999999983
180,17,0.421463237,0.050837545,-0.770174098,-0.220094556,-1.999999965
180,18,0.388206991,0.040997764,-0.893969309,-0.272885924,-1.999999988
180,19,0.349828301,0.028919108,-1.026580808,-0.332254187,-1.999999856
180,20,0.305939726,0.014311951,-1.169763741,-0.399543413,-1.999999597
180,21,0.259850535,-0.001283577,-1.136670905,-0.381731182,0.352400393
180,22,0.21748985,-0.015023758,-0.983142909,-0.306619408,1.999998308
180,23,0.181070634,-0.025909607,-0.839262557,-0.238754649,1.999999595
180,24,0.150246886,-0.034200288,-0.703041718,-0.176612132,1.999998822
180,25,0.124751002,-0.040095378,-0.572553863,-0.11873836,1.999998505
180,26,0.104390945,-0.043737723,-0.445946838,-0.063748577,1.999997682
180,27,0.089047444,-0.045215908,-0.321431015,-0.01031119,1.99999536
180,28,0.078671963,-0.044565954,-0.197254649,0.042874486,1.9999853
180,29,0.073285713,-0.041772087,-0.071676569,0.0971019,1.999914099
180,30,0.068764676,-0.038873756,-0.154011902,0.048090335,-0.639415611
180,31,0.062822628,-0.036991028,-0.142844912,0.046230488,0.511519173
180,32,0.057280281,-0.035198885,-0.13403871,0.043552189,0.463915084
180,33,0.05215764,-0.033473246,-0.121867916,0.042899019,0.488915942
180,34,0.047493889,-0.03178096,-0.111098526,0.041881218,0.454598071
180,35,0.043244778,-0.030130862,-0.101141406,0.040785536,0.428044309
180,36,0.039377715,-0.028526287,-0.092002017,0.039600604,0.401853618
180,37,0.035857582,-0.026972195,-0.083801467,0.038256482,0.374616869
180,38,0.032651119,-0.025473013,-0.076325663,0.036849739,0.3505818
180,39,0.029730406,-0.024030929,-0.06952138,0.035395954,0.327763158
180,40,0.027065047,-0.022649823,-0.063565954,0.033794941,0.3033015
180,41,0.024641448,-0.021325644,-0.057440719,0.032543995,0.29218022
180,42,0.02244185,-0.020056878,-0.052373201,0.031018877,0.266229734
180,43,0.020436848,-0.018848268,-0.047718713,0.029530305,0.248922264
180,44,0.018609938,-0.017698578,-0.043476312,0.028067066,0.232209519
180,45,0.016945383,-0.016606652,-0.039608464,0.026636466,0.216538132
180,46,0.015428818,-0.015571102,-0.036084242,0.025242762,0.201812886
180,47,0.014047243,-0.014590297,-0.032866081,0.023893824,0.188102101
180,48,0.012789378,-0.013662179,-0.029905586,0.022603295,0.175523335
180,49,0.011643948,-0.012785099,-0.027251063,0.021336869,0.162847629
180,50,0.010600301,-0.011957498,-0.024822861,0.020124485,0.151661477
180,51,0.009649558,-0.01117732,-0.022612095,0.018961083,0.141061146
180,52,0.008783467,-0.010442565,-0.020596196,0.017848833,0.131198112
180,53,0.007994558,-0.009751202,-0.018758679,0.016787267,0.121976488
180,54,0.007275998,-0.009101219,-0.017084176,0.015775749,0.113362492
180,55,0.006621562,-0.008490627,-0.01555763,0.014813886,0.105332686
180,56,0.00602556,-0.007917476,-0.01416737,0.013899975,0.097825368
180,57,0.005482805,-0.007379862,-0.01289991,0.013033601,0.090844452
180,58,0.004988582,-0.00687592,-0.011745203,0.012212997,0.084328364
180,59,0.004538579,-0.006403852,-0.010693117,0.011436801,0.078260292
180,60,0.004128866,-0.005961916,-0.009734609,0.010703453,0.072609263
180,61,0.003755862,-0.005548433,-0.008861411,0.010011339,0.067348779
180,62,0.003416299,-0.005161791,-0.008066041,0.009358779,0.062452942
180,63,0.003107203,-0.004800442,-0.007341409,0.008744202,0.057901321
180,64,0.002825864,-0.004462903,-0.006681321,0.008165891,0.053667895
180,65,0.002569799,-0.004147767,-0.006080622,0.007621891,0.049725456
180,66,0.002336753,-0.003853687,-0.005533145,0.007111021,0.046073217
180,67,0.002124677,-0.003579379,-0.0050347,0.006631375,0.042673509
180,68,0.001931696,-0.003323625,-0.004580818,0.006181426,0.039517585
180,69,0.001756104,-0.003085273,-0.004167554,0.005759622,0.036587279
180,70,0.001596344,-0.002863228,-0.003791298,0.005364461,0.03386737
180,71,0.001451001,-0.002656455,-0.003448758,0.004994493,0.03134345
180,72,0.001318783,-0.002463978,-0.003136933,0.004648317,0.029002004
180,73,0.001198513,-0.002284872,-0.002853089,0.00432459,0.026830398
180,74,0.00108912,-0.002118267,-0.002594733,0.004022018,0.024816816
180,75,0.000989627,-0.001963344,-0.002359591,0.003739369,0.022950211
180,76,0.000899146,-0.001819331,-0.002145612,0.003475451,0.021220037
180,77,0.000816866,-0.001685501,-0.001950842,0.003229173,0.019617683
180,78,0.00074205,-0.001561174,-0.001773644,0.002999424,0.018132334
180,79,0.00067403,-0.001445706,-0.00161221,0.002785307,0.016759617
180,80,0.000612188,-0.001338501,-0.00146583,0.002585497,0.015479705
180,81,0.000555965,-0.001238996,-0.001332278,0.002399543,0.014305907
180,82,0.00050486,-0.00114666,-0.001210875,0.002226325,0.013213477
180,83,0.000458409,-0.001061,-0.001100434,0.00206508,0.01220378
180,84,0.000416193,-0.000981554,-0.000999982,0.001915029,0.011269445
180,85,0.000377828,-0.00090789,-0.000908623,0.001775446,0.010405121
180,86,0.000342965,-0.000839602,-0.00082554,0.001645644,0.009605723
180,87,0.000311289,-0.000776314,-0.000749989,0.001524977,0.008866499
180,88,0.000282509,-0.000717673,-0.000681292,0.001412839,0.00818304
180,89,0.000256365,-0.00066335,-0.000618832,0.001308659,0.007551246
180,90,0.000232615,-0.000613038,-0.000562048,0.001211901,0.006967311
180,91,0.000211043,-0.00056645,-0.000510427,0.001122062,0.006427696
180,92,0.000191452,-0.00052332,-0.000463504,0.001038672,0.005929119
180,93,0.00017366,-0.000483399,-0.000420856,0.000961288,0.005468529
180,94,0.000157504,-0.000446456,-0.000382095,0.000889496,0.005043099
180,95,0.000142835,-0.000412275,-0.00034687,0.000822911,0.004650203
180,96,0.000129518,-0.000380656,-0.000314862,0.000761169,0.004287406
180,97,0.000117428,-0.000351412,-0.000285779,0.000703932,0.003952452
180,98,0.000106455,-0.000324368,-0.000259356,0.000650884,0.003643247
180,99,9.65E-05,-0.000299365,-0.000235352,0.00060173,0.003357851
180,100,8.75E-05,-0.000276252,-0.000213548,0.000556194,0.003094468
181,0,0.409547739,0,0,0,2.000000014
181,1,0.412751922,0.001603138,0.16041801,0.080313619,2.000000014
181,2,0.42241466,0.006450235,0.323346887,0.162513567,2.000000016
181,3,0.438686526,0.014654613,0.49129086,0.248494869,2.000000001
181,4,0.461817721,0.026405551,0.666719551,0.340158321,1.999999974
181,5,0.485991649,0.038885672,0.543636622,0.28509022,-1.857358803
181,6,0.505202861,0.049190006,0.418316563,0.231164265,-2.000000014
181,7,0.519557077,0.057453325,0.300518777,0.182837989,-2.000000016
181,8,0.529323924,0.063876175,0.188700634,0.138956086,-2.000000016
181,9,0.534713722,0.068614811,0.081437277,0.098456859,-2.00000001
181,10,0.535881867,0.071784617,-0.022596355,0.060355399,-2.00000001
181,11,0.532932345,0.073462789,-0.124649968,0.023723738,-2.000000016
181,12,0.525920209,0.073690191,-0.225925378,-0.012330268,-2.000000007
181,13,0.514852917,0.072472361,-0.32760526,-0.048684511,-2.000000014
181,14,0.499690521,0.069779644,-0.430882259,-0.0862243,-2
181,15,0.480344681,0.065546463,-0.536987926,-0.125863994,-1.999999994
181,16,0.456676549,0.05966973,-0.647220724,-0.168568316,-1.999999985
181,17,0.428493567,0.052006421,-0.762971694,-0.215372735,-1.999999968
181,18,0.395545326,0.042370366,-0.88574499,-0.267401514,-1.99999999
181,19,0.357518796,0.030528423,-1.017168053,-0.325880681,-1.999999964
181,20,0.314033487,0.016196298,-1.158982358,-0.392141022,-1.999999878
181,21,0.267571799,0.000502533,-1.166094009,-0.394057388,-0.168299478
181,22,0.224059249,-0.013711777,-1.011367149,-0.318042026,1.999998468
181,23,0.186529584,-0.025040681,-0.866615894,-0.249526876,1.999998992
181,24,0.154623615,-0.033753418,-0.72985465,-0.18698419,1.999999011
181,25,0.128060521,-0.040059511,-0.599156651,-0.128957617,1.9999988
181,26,0.106635036,-0.044111682,-0.472671185,-0.074062089,1.999999379
181,27,0.090214519,-0.04600846,-0.348614743,-0.02096988,1.999998877
181,28,0.0787367,-0.045796063,-0.225247701,0.031610888,1.999992287
181,29,0.072208498,-0.043469341,-0.100844683,0.084961,1.999963386
181,30,0.068232318,-0.0402083,-0.097541313,0.078409168,0.450623737
181,31,0.063319752,-0.037731074,-0.147771696,0.045690463,-0.249246913
181,32,0.057707129,-0.035900071,-0.13262018,0.04603928,0.550598242
181,33,0.052585728,-0.034105323,-0.123215665,0.043873955,0.460728022
181,34,0.047878486,-0.032371262,-0.111919886,0.042999151,0.46718259
181,35,0.043595693,-0.03067912,-0.101998689,0.041773874,0.433165227
181,36,0.039695982,-0.029036292,-0.092772181,0.040528681,0.408125056
181,37,0.03614662,-0.027446242,-0.084488087,0.039129796,0.38048041
181,38,0.032913814,-0.025913382,-0.076951801,0.037663604,0.355815699
181,39,0.029969146,-0.024439886,-0.070088892,0.036155829,0.332655496
181,40,0.027282688,-0.023029149,-0.064049527,0.034519461,0.308212374
181,41,0.024838412,-0.021678109,-0.057987529,0.033165176,0.294971143
181,42,0.022619687,-0.020384473,-0.052779452,0.031643603,0.271320627
181,43,0.020598759,-0.019151966,-0.04810568,0.030102772,0.252255316
181,44,0.018757056,-0.017980198,-0.043826098,0.028600724,0.235541831
181,45,0.017079083,-0.016867717,-0.039926901,0.027132583,0.219588783
181,46,0.015550304,-0.015813059,-0.036373964,0.025703911,0.204636449
181,47,0.014157573,-0.014814518,-0.033131872,0.024321226,0.190685438
181,48,0.012889518,-0.01386994,-0.030147175,0.023000439,0.177942658
181,49,0.011734891,-0.012977536,-0.027467294,0.021707449,0.165125831
181,50,0.010682937,-0.012135677,-0.025020161,0.02046819,0.153714366
181,51,0.009724616,-0.011342276,-0.022791968,0.019279855,0.142960646
181,52,0.008851645,-0.010595244,-0.020758679,0.018145155,0.13297224
181,53,0.008056487,-0.009892486,-0.018907157,0.017061767,0.12359229
181,54,0.007332234,-0.009231941,-0.017218978,0.016030417,0.114866647
181,55,0.00667262,-0.008611554,-0.015680416,0.015049887,0.106716331
181,56,0.006071918,-0.00802932,-0.014278404,0.014119028,0.099113241
181,57,0.005524894,-0.007483285,-0.013001225,0.013236406,0.092021096
181,58,0.005026785,-0.006971544,-0.011837167,0.012400961,0.08542094
181,59,0.004573252,-0.006492248,-0.010776684,0.011610921,0.079267305
181,60,0.004160332,-0.006043617,-0.009810525,0.01086472,0.073538698
181,61,0.003784414,-0.005623935,-0.00893037,0.010160671,0.068206359
181,62,0.003442205,-0.005231552,-0.008128674,0.00949703,0.063244099
181,63,0.003130704,-0.004864889,-0.007398289,0.008872171,0.058631139
181,64,0.002847182,-0.004522432,-0.006732962,0.008284324,0.054341126
181,65,0.002589134,-0.004202745,-0.006127527,0.007731464,0.05034599
181,66,0.002354287,-0.003904454,-0.005575722,0.00721239,0.046645689
181,67,0.002140576,-0.003626251,-0.00507335,0.006725134,0.043201245
181,68,0.001946112,-0.003366895,-0.0046159,0.006268131,0.040004096
181,69,0.001769172,-0.003125212,-0.004199393,0.00583979,0.037035726
181,70,0.00160819,-0.002900088,-0.003820191,0.005438572,0.034280684
181,71,0.001461738,-0.002690468,-0.003474974,0.005062993,0.03172434
181,72,0.001328512,-0.00249536,-0.003160719,0.004711621,0.029352976
181,73,0.001207329,-0.002313823,-0.002874667,0.004383082,0.027153768
181,74,0.001097107,-0.002144972,-0.002614305,0.004076057,0.025114722
181,75,0.000996862,-0.001987974,-0.002377342,0.003789284,0.023224629
181,76,0.000905698,-0.001842044,-0.00216171,0.003521551,0.02147279
181,77,0.0008228,-0.001706445,-0.001965439,0.003271744,0.019850466
181,78,0.000747423,-0.001580483,-0.001786879,0.003038729,0.018346695
181,79,0.000678895,-0.001463506,-0.001624203,0.002821594,0.01695705
181,80,0.000616592,-0.001354908,-0.001476707,0.002618988,0.015661347
181,81,0.000559951,-0.001254117,-0.001342134,0.002430453,0.014473231
181,82,0.000508467,-0.001160595,-0.001219807,0.002254849,0.013367479
181,83,0.000461673,-0.001073841,-0.001108527,0.002091397,0.012345531
181,84,0.000419145,-0.000993385,-0.001007314,0.001939309,0.011399905
181,85,0.000380498,-0.000918789,-0.000915265,0.001797842,0.010525179
181,86,0.000345381,-0.000849642,-0.000831556,0.0016663,0.009716198
181,87,0.000313473,-0.000785561,-0.000755436,0.001544026,0.008968147
181,88,0.000284484,-0.000726189,-0.000686224,0.001430404,0.008276558
181,89,0.000258149,-0.000671192,-0.000623297,0.001324853,0.007637277
181,90,0.000234228,-0.000620259,-0.00056609,0.00122683,0.007046448
181,91,0.000212501,-0.000573098,-0.000514085,0.001135824,0.006500485
181,92,0.000192768,-0.000529441,-0.000466815,0.001051355,0.005996063
181,93,0.000174849,-0.000489034,-0.000423851,0.000972976,0.005530094
181,94,0.000158578,-0.000451642,-0.000384805,0.000900267,0.005099711
181,95,0.000143805,-0.000417048,-0.000349321,0.000832834,0.004702257
181,96,0.000130393,-0.000385048,-0.000317079,0.000770311,0.004335265
181,97,0.000118218,-0.000355453,-0.000287783,0.000712353,0.003996451
181,98,0.000107167,-0.000328087,-0.000261168,0.000658641,0.003683694
181,99,9.71E-05,-0.000302787,-0.00023699,0.000608874,0.00339503
181,100,8.80E-05,-0.0002794,-0.000215028,0.000562773,0.00312864
182,0,0.414572864,0,0,0,2.000000014
182,1,0.417777047,0.001603138,0.16041801,0.080313619,2.000000014
182,2,0.427439786,0.006450235,0.323346887,0.162513567,2.00000001
182,3,0.443711651,0.014654613,0.49129086,0.248494869,2.000000002
182,4,0.466842847,0.026405551,0.666719552,0.340158322,2.000000004
182,5,0.491064105,0.038909342,0.546004887,0.286275267,-1.827743281
182,6,0.510370586,0.049261503,0.420718039,0.232375343,-2.000000003
182,7,0.524822167,0.057574266,0.302992172,0.184104093,-2.000000009
182,8,0.534690064,0.064049367,0.191286823,0.140307726,-2.000000017
182,9,0.54018629,0.068844319,0.084180098,0.099926697,-2.000000017
182,10,0.541468069,0.072075869,-0.019649091,0.061979015,-2.00000001
182,11,0.538641399,0.07382271,-0.121445301,0.025540504,-2.000000009
182,12,0.531763575,0.074127372,-0.222403858,-0.010276197,-2.000000015
182,13,0.52084459,0.072997274,-0.323699446,-0.046343083,-2.000000005
182,14,0.505847378,0.0704049,-0.426515079,-0.083538348,-2.000000001
182,15,0.486686905,0.066287125,-0.53207093,-0.122767899,-2.000000011
182,16,0.463228118,0.060543679,-0.641652327,-0.164986617,-1.999999986
182,17,0.435282811,0.053034772,-0.756635626,-0.211218781,-1.99999997
182,18,0.402605539,0.043577948,-0.878509306,-0.262576353,-1.999999941
182,19,0.36488886,0.031944277,-1.008885409,-0.320272558,-1.999999874
182,20,0.321758448,0.017854182,-1.149492693,-0.385626113,-1.999999886
182,21,0.275008692,0.002093848,-1.190001648,-0.403910619,-0.601832008
182,22,0.230562286,-0.012497619,-1.034194338,-0.327079746,1.999999406
182,23,0.192136902,-0.024175021,-0.88861741,-0.257946835,1.999998785
182,24,0.159363124,-0.033215442,-0.75128607,-0.194980473,1.999998923
182,25,0.131949955,-0.039836081,-0.620271044,-0.136720093,1.99999877
182,26,0.109682047,-0.044197197,-0.493719883,-0.081778079,1.999998291
182,27,0.092416699,-0.046404806,-0.369850167,-0.028826944,1.999998952
182,28,0.080081443,-0.046512693,-0.246927942,0.023421223,1.999993267
182,29,0.072672694,-0.044523509,-0.123237866,0.07623956,1.999972126
182,30,0.068609885,-0.041211487,-0.079465735,0.089688657,0.969029989
182,31,0.063998799,-0.038497148,-0.150746415,0.046287509,-0.505061114
182,32,0.058316963,-0.036620357,-0.133099984,0.047736263,0.589188958
182,33,0.05315644,-0.034770435,-0.124684907,0.044941009,0.455086001
182,34,0.048395964,-0.03299348,-0.113106754,0.044080964,0.477024349
182,35,0.044066833,-0.031259885,-0.103123337,0.04276879,0.439832019
182,36,0.040123848,-0.029578633,-0.09380623,0.041458713,0.414757357
182,37,0.036535398,-0.027952326,-0.085403728,0.040016167,0.387096003
182,38,0.033267433,-0.026385218,-0.077789646,0.038492948,0.361577373
182,39,0.030290701,-0.024879633,-0.070850096,0.036934076,0.338078289
182,40,0.027576107,-0.023438296,-0.064691135,0.035274221,0.313866696
182,41,0.025104253,-0.022059589,-0.058721192,0.033796434,0.297688947
182,42,0.022859895,-0.020740311,-0.053324093,0.032297,0.277299037
182,43,0.020817615,-0.019482814,-0.048625371,0.030701312,0.255930545
182,44,0.018956062,-0.018287903,-0.044295923,0.029161573,0.239293692
182,45,0.017260076,-0.017153777,-0.040354886,0.027656124,0.223020985
182,46,0.015714903,-0.01607891,-0.036763064,0.026192771,0.207826825
182,47,0.014307258,-0.015061507,-0.033485957,0.024777303,0.193636128
182,48,0.013025467,-0.014099419,-0.030477604,0.023421624,0.180573082
182,49,0.011858381,-0.013190668,-0.027757715,0.022105231,0.16779523
182,50,0.010795253,-0.012333492,-0.025286401,0.020837767,0.156030576
182,51,0.009826731,-0.01152584,-0.023033894,0.019624191,0.145133708
182,52,0.008944474,-0.010765542,-0.020979359,0.018465416,0.134972173
182,53,0.008140863,-0.010050439,-0.019107534,0.017359992,0.125454971
182,54,0.007408927,-0.009378403,-0.01740121,0.016307865,0.116585547
182,55,0.006742319,-0.008747331,-0.015846493,0.015307737,0.108301686
182,56,0.006135253,-0.008155163,-0.014429222,0.014358854,0.100586377
182,57,0.005582444,-0.007599893,-0.013138465,0.013459248,0.093379285
182,58,0.005079072,-0.007079571,-0.011961949,0.012608006,0.086677804
182,59,0.004620753,-0.006592304,-0.010890153,0.011803219,0.080428741
182,60,0.004203481,-0.006136271,-0.009913691,0.011043273,0.074612156
182,61,0.003823606,-0.005709715,-0.009024161,0.010326416,0.069198258
182,62,0.003477799,-0.005310954,-0.008213934,0.009650844,0.06416049
182,63,0.003163028,-0.004938372,-0.007475785,0.009014876,0.059477667
182,64,0.002876532,-0.004590425,-0.006803384,0.008416694,0.055123109
182,65,0.002615782,-0.004265645,-0.006191546,0.007854201,0.051067698
182,66,0.00237848,-0.003962634,-0.005633889,0.007326182,0.047312417
182,67,0.002162537,-0.003680053,-0.005126201,0.006830603,0.043816665
182,68,0.001966044,-0.003416642,-0.004663916,0.006365865,0.040572168
182,69,0.001787262,-0.0031712,-0.004243012,0.005930335,0.037560012
182,70,0.001624606,-0.002942594,-0.003859812,0.005522439,0.034764492
182,71,0.001476633,-0.002729751,-0.003510961,0.005140658,0.032170738
182,72,0.001342026,-0.002531657,-0.003193401,0.004783528,0.029764802
182,73,0.001219588,-0.002347356,-0.002904345,0.004449644,0.02753365
182,74,0.001108227,-0.002175947,-0.002641253,0.004137658,0.025465095
182,75,0.001006948,-0.002016581,-0.002401809,0.003846285,0.023547745
182,76,0.000914845,-0.001868461,-0.002183922,0.003574284,0.02177073
182,77,0.000831094,-0.001730835,-0.001985601,0.00332052,0.020125169
182,78,0.000754943,-0.001603,-0.001805179,0.003083837,0.018599931
182,79,0.000685712,-0.00148429,-0.001640806,0.002863305,0.017190541
182,80,0.000622772,-0.00137409,-0.001491782,0.002657545,0.015876382
182,81,0.000565552,-0.001271818,-0.00135581,0.002466093,0.014671527
182,82,0.000513542,-0.001176927,-0.001232214,0.002287786,0.013550171
182,83,0.000466272,-0.001088908,-0.001119783,0.002121832,0.012513859
182,84,0.000423312,-0.001007283,-0.001017524,0.001967426,0.01155498
182,85,0.000384272,-0.000931607,-0.000924524,0.001823815,0.010668028
182,86,0.000348799,-0.000861463,-0.000839953,0.001690288,0.009847772
182,87,0.000316568,-0.000796462,-0.00076305,0.001566178,0.009089323
182,88,0.000287287,-0.000736239,-0.000693127,0.001450857,0.008388147
182,89,0.000260687,-0.000680457,-0.000629555,0.001343736,0.007740028
182,90,0.000236525,-0.000628799,-0.000571762,0.00124426,0.007141051
182,91,0.00021458,-0.000580969,-0.000519226,0.00115191,0.006587578
182,92,0.00019465,-0.000536694,-0.000471474,0.001066199,0.006076235
182,93,0.000176552,-0.000495717,-0.000428072,0.000986673,0.005603887
182,94,0.000160118,-0.0004578,-0.000388629,0.000912903,0.005167627
182,95,0.000145198,-0.000422721,-0.000352786,0.00084449,0.004764758
182,96,0.000131653,-0.000390274,-0.000320217,0.000781061,0.004392779
182,97,0.000119357,-0.000360267,-0.000290625,0.000722268,0.004049369
182,98,0.000108197,-0.00033252,-0.000263741,0.000667783,0.00373238
182,99,9.81E-05,-0.000306869,-0.00023932,0.000617303,0.003439819
182,100,8.89E-05,-0.000283159,-0.000217137,0.000570543,0.00316984
183,0,0.41959799,0,0,0,2.000000014
183,1,0.422802173,0.001603138,0.16041801,0.080313619,2.000000014
183,2,0.432464912,0.006450235,0.323346887,0.162513567,2.00000001
183,3,0.448736777,0.014654613,0.49129086,0.248494869,2.000000002
183,4,0.471867973,0.026405551,0.66671955,0.340158321,1.999999977
183,5,0.496145594,0.038937528,0.548825115,0.28768647,-1.792475643
183,6,0.515565523,0.049346644,0.423577777,0.233817525,-2.000000004
183,7,0.530133048,0.057718287,0.305937498,0.185611774,-2.000000009
183,8,0.540121276,0.064255606,0.194366394,0.141917229,-2.000000011
183,9,0.545744232,0.069117617,0.087446098,0.101676906,-2.000000011
183,10,0.547161317,0.072422689,-0.016139761,0.06391228,-2.000000017
183,11,0.544480925,0.074251293,-0.11762961,0.02770369,-2.000000016
183,12,0.537763021,0.074647946,-0.218211051,-0.00783053,-2.000000008
183,13,0.527020609,0.073622303,-0.319049256,-0.043555362,-2.000000005
183,14,0.51222006,0.071149397,-0.421315758,-0.080340517,-2.000000002
183,15,0.493280272,0.067169021,-0.526217153,-0.119081825,-2.000000011
183,16,0.470070713,0.061584258,-0.635023062,-0.160722413,-1.999999988
183,17,0.442408366,0.05425918,-0.749092211,-0.206273159,-2.000000003
183,18,0.410053707,0.04501575,-0.869894149,-0.256831233,-1.999999946
183,19,0.372705978,0.033630074,-0.999022104,-0.313594352,-1.999999885
183,20,0.329998247,0.01982822,-1.138188829,-0.377866383,-1.999999681
183,21,0.282875915,0.003973853,-1.219956741,-0.416386911,-1.136721547
183,22,0.237257537,-0.011096806,-1.062890916,-0.338605037,1.9999987
183,23,0.197704086,-0.02322039,-0.916378785,-0.268772519,1.999999672
183,24,0.163833093,-0.032684004,-0.778440285,-0.205355833,1.999999102
183,25,0.135340434,-0.039714756,-0.647146105,-0.146891338,1.99999963
183,26,0.11199763,-0.044482725,-0.52064489,-0.091990563,1.999998527
183,27,0.093648727,-0.047103786,-0.397159393,-0.039329017,1.999997503
183,28,0.080207698,-0.047641793,-0.274966296,0.012373579,1.999994456
183,29,0.071656856,-0.046109868,-0.152366609,0.064377875,1.999992749
183,30,0.067672233,-0.042657747,-0.046397001,0.108575972,1.765472825
183,31,0.0636897,-0.039539594,-0.152343189,0.047625827,-0.928552659
183,32,0.058019966,-0.037575313,-0.130886374,0.050781098,0.646798069
183,33,0.052910426,-0.035625969,-0.124336655,0.046876887,0.440520052
183,34,0.048168025,-0.033772766,-0.112541345,0.045964945,0.487744519
183,35,0.043858879,-0.03196809,-0.1026803,0.044445788,0.445571903
183,36,0.039932828,-0.030222846,-0.093394251,0.042987581,0.420983331
183,37,0.036360107,-0.028538209,-0.085021668,0.041409474,0.392738707
183,38,0.033106618,-0.026918001,-0.077441012,0.039759873,0.366631773
183,39,0.030143121,-0.02536412,-0.070530668,0.038086672,0.342690272
183,40,0.027440987,-0.023878679,-0.064381794,0.036331101,0.318266698
183,41,0.024979902,-0.022460175,-0.058486946,0.034733348,0.300864555
183,42,0.022745236,-0.021104783,-0.053069027,0.033169308,0.281305292
183,43,0.020712492,-0.019814112,-0.048399287,0.031490928,0.258973991
183,44,0.018859548,-0.018589093,-0.044087602,0.029880308,0.242168262
183,45,0.017171477,-0.017427572,-0.040163939,0.028309808,0.225619164
183,46,0.015633559,-0.016327791,-0.036587971,0.026787293,0.210188149
183,47,0.014232564,-0.015287731,-0.033325625,0.025317873,0.195778371
183,48,0.012956855,-0.014305045,-0.030331125,0.023912935,0.18251502
183,49,0.011795369,-0.013377552,-0.027621708,0.02255283,0.169586947
183,50,0.01073741,-0.012503319,-0.025161767,0.021244714,0.15763576
183,51,0.009773628,-0.011680158,-0.022919507,0.019994241,0.146593558
183,52,0.008895723,-0.010905756,-0.020874313,0.018801924,0.136298342
183,53,0.008096107,-0.010177829,-0.019011097,0.017665963,0.126658438
183,54,0.007367841,-0.009494132,-0.017312655,0.016586064,0.117678211
183,55,0.006704603,-0.008852459,-0.015765181,0.015560666,0.109293301
183,56,0.006100631,-0.008250653,-0.014354553,0.014588796,0.101486349
183,57,0.005550664,-0.00768662,-0.013069903,0.013668275,0.094195805
183,58,0.005049901,-0.007158333,-0.01189899,0.01279801,0.087418717
183,59,0.004593979,-0.006663826,-0.01083234,0.011975918,0.081100853
183,60,0.004178907,-0.006201213,-0.009860605,0.011200232,0.075221804
183,61,0.003801053,-0.005768677,-0.008975416,0.010469059,0.06975118
183,62,0.003457102,-0.005364481,-0.008169178,0.009780467,0.064661901
183,63,0.003144035,-0.004986961,-0.007434692,0.009132657,0.059932315
183,64,0.002859104,-0.004634526,-0.006765653,0.008523708,0.055535328
183,65,0.002599791,-0.00430567,-0.006156911,0.007951421,0.05144129
183,66,0.002363807,-0.003998955,-0.005602091,0.007414499,0.047651109
183,67,0.002149075,-0.003713011,-0.005097011,0.006910825,0.044123592
183,68,0.001953694,-0.003446543,-0.004637121,0.006438728,0.040850292
183,69,0.001775933,-0.003198327,-0.004218418,0.005996508,0.037812
183,70,0.001614214,-0.0029672,-0.003837238,0.005582531,0.034992771
183,71,0.0014671,-0.002752068,-0.003490243,0.005195222,0.032377509
183,72,0.001333283,-0.002551896,-0.003174387,0.004833069,0.029952067
183,73,0.001211569,-0.002365708,-0.002886897,0.004494619,0.027703226
183,74,0.001100872,-0.002192587,-0.002625242,0.004178485,0.025618629
183,75,0.001000203,-0.002031666,-0.002387117,0.003883342,0.023686735
183,76,0.00090866,-0.001882135,-0.002170441,0.003607916,0.021896536
183,77,0.000825423,-0.001743229,-0.001973233,0.003351041,0.020239025
183,78,0.000749743,-0.001614231,-0.001793832,0.003111531,0.018702955
